lig_chembl_id,pro_chembl_id,pref_name,accession,pchembl_value,standard_type,assay_id,confidence_score,canonical_smiles,description
CHEMBL1969537,CHEMBL2801,"CaM kinase II delta",Q13557,6.7,Ki,809186,8,S=c1[nH]nc2c3c4c(sc3n3c(=S)[nH]nc3n12)CCC4,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL508928,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2004892,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,CS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1972339,CHEMBL2801,"CaM kinase II delta",Q13557,6.6,Ki,809186,8,Cc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1990821,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,Cc1cc(C)c(C)c(OCCCc2c(C(=O)O)[nH]c3c(-c4ccccc4C)cccc23)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1993548,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CC(N)COc1cnc(Cl)c(C=Cc2ccncc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1966722,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,O=C(NNC(=S)Nc1ccc(Cl)cc1)C(O)(c1ccccc1)c1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1975500,CHEMBL2801,"CaM kinase II delta",Q13557,6.3,Ki,809186,8,COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCNC(C)=O)cc2NC3=O)ccc1O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL394619,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1996831,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,O=C(O)c1c2c(nc3ccccc13)C(=C1CCCC1)CC2,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL411903,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc1)CCN2,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1980253,CHEMBL2801,"CaM kinase II delta",Q13557,6.4,Ki,809186,8,Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCOCC2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1965988,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN)cnc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL422897,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1989646,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,Cc1c(-c2ccc3[nH]nc(N)c3c2)nnn1Cc1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL522892,CHEMBL2801,"CaM kinase II delta",Q13557,6.5,Ki,809186,8,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1970522,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,COc1cc(C=C2SC(=Nc3ccccc3)NC2=O)ccc1O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1990415,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccncc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1996980,CHEMBL2801,"CaM kinase II delta",Q13557,6.4,Ki,809186,8,CNCC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1994669,CHEMBL2801,"CaM kinase II delta",Q13557,7.5,Ki,809186,8,Cn1cc(Nc2ncc(Br)c(Nc3ccccc3C(N)=O)n2)cn1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL482967,CHEMBL2801,"CaM kinase II delta",Q13557,6,Ki,809186,8,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL458997,CHEMBL2801,"CaM kinase II delta",Q13557,6.5,Ki,809186,8,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1965836,CHEMBL2801,"CaM kinase II delta",Q13557,7.6,Ki,809186,8,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(OC(F)(F)F)c4)c3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL583144,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,O=c1[nH]cnc2c1sc1c(Cl)ccc(Cl)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1974310,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,NC(=O)c1cc2c(-c3ccc(F)cc3)cncc2s1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1982957,CHEMBL2801,"CaM kinase II delta",Q13557,7.2,Ki,809186,8,NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1725279,CHEMBL2801,"CaM kinase II delta",Q13557,6,Ki,809186,8,Oc1c2ccccc2c2c3c(cccc13)N=N2,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1975138,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,O=C(NNC(=S)Nc1ccc(F)cc1)C(O)(c1ccccc1)c1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2003271,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,NC(=O)c1sc2ccc(Cl)c(Cl)c2c1NC(=O)c1ccc(Cl)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1983111,CHEMBL2801,"CaM kinase II delta",Q13557,6.7,Ki,809186,8,CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1973860,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,OCCNc1cc2cc(-c3ccsc3)ccc2cn1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2004544,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,O=S(=O)(O)c1ccc(NCc2ccc3c(c2)OCO3)c2c(O)cccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1988300,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,Nc1ccc(-c2csc3c(C=Cc4nc5ccccc5[nH]4)cnc(N)c23)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1991078,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL565612,CHEMBL2801,"CaM kinase II delta",Q13557,7.5,Ki,809186,8,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1969502,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,O=C1NN=Cc2c[nH]c3cc(NC(=O)C4CC4c4ccccc4)cc1c23,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1997764,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,COc1ccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1985092,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,Oc1ccc(-c2n[nH]c(Nc3cccc(Cl)c3)c2-c2ccc(O)cc2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1967544,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,CN(C)c1cccc2c(S(=O)(=O)N(CCN)c3cncc(-c4ccc5cnccc5c4)c3)cccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL340384,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,NC(=O)c1cn(-c2ccc(O)cc2Cl)c2cc(-c3ccncc3)ccc2c1=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1969151,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1964804,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CS(=O)(=O)NCCOc1cncc(-c2ccc3cnccc3c2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2000354,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1965507,CHEMBL2801,"CaM kinase II delta",Q13557,6.7,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL592030,CHEMBL2801,"CaM kinase II delta",Q13557,6.8,Ki,809186,8,NCCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2000071,CHEMBL2801,"CaM kinase II delta",Q13557,6.8,Ki,809186,8,OCCCNc1ncnc2[nH]cc(-c3ccccc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2002613,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,COc1cc(OC)cc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1983195,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,CCN(CC)C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1975490,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,NCCCOc1cc2c(c(-c3ccc(Nc4nc5ccccc5o4)cc3)c1)CNC2=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1979883,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1984162,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(C)c5o4)cc3)c3c(N)ncnc32)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1998432,CHEMBL2801,"CaM kinase II delta",Q13557,6.6,Ki,809186,8,NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL491758,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL371206,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL196363,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1968705,CHEMBL2801,"CaM kinase II delta",Q13557,6,Ki,809186,8,CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN4CCCC4)ccc3n2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1966343,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,CC(C)Cc1cc(-c2ccc3[nH]nc(N)c3c2)on1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1967887,CHEMBL2801,"CaM kinase II delta",Q13557,6.8,Ki,809186,8,Cc1n[nH]c2ccc(-c3cncc(OCCN)c3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2000335,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,Cc1ccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)cc1C,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1084546,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1974328,CHEMBL2801,"CaM kinase II delta",Q13557,6.4,Ki,809186,8,Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL509032,CHEMBL2801,"CaM kinase II delta",Q13557,8.4,Ki,809186,8,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1972576,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1990254,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,NCC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1988173,CHEMBL2801,"CaM kinase II delta",Q13557,6.2,Ki,809186,8,Cc1cc(Cl)ccc1NC(=S)NNC(=O)C(O)(c1ccccc1)c1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1989805,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,N#CC1=C(N)n2c(sc(=Cc3ccco3)c2=O)=C(C(N)=O)C1c1ccco1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1965423,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,CC(C)Cn1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1982980,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,CC(C)=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c(C(=O)O)[nH]c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1983025,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CCC(N)(C#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12)CC,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1983945,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2001920,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,O=C1NC(=S)SC1=C1C(=O)Nc2ccc(Br)cc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1978448,CHEMBL2801,"CaM kinase II delta",Q13557,6.6,Ki,809186,8,CS(=O)(=O)N(Cc1ccc2[nH]c(=O)c3cccn3c2c1)C1CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2001257,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,CCN(CC)CC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1987793,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1967531,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Nc1ncnc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1995736,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,CCOC(=O)c1cccc2[nH]c(-c3ccc(N4CCC(N)C4)cc3)nc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1997534,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,COc1cccc(C(C)NC(=O)c2cc(C)c(-c3ccc4[nH]nc(C)c4c3)s2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1985095,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,NC(=O)Cn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2002446,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOCC5CC5)c4)n[nH]c2-3)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL497151,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,O=c1nc(-c2cc3c(Oc4ccc(I)cc4)cncc3s2)[nH]o1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL246970,CHEMBL2801,"CaM kinase II delta",Q13557,6.2,Ki,809186,8,NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL340921,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,Cc1cc(O)ccc1-n1cc(C(N)=O)c(=O)c2ccc(-c3ccncc3)cc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1973540,CHEMBL2801,"CaM kinase II delta",Q13557,7.1,Ki,809186,8,O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1977346,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,O=C1Nc2ccccc2Nc2nnc(I)cc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2006156,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CC(C)N(C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)C(C)C,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1982711,CHEMBL2801,"CaM kinase II delta",Q13557,7.1,Ki,809186,8,NC(=O)c1ccc(-c2c[nH]c3nccc(Cl)c23)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1987982,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,FC(F)(F)Oc1ccc(-c2ccc3[nH]cc(C4=CCNCC4)c3c2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1998829,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1ccc(Cl)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL50894,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1988838,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(N)=O)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1981725,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1980562,CHEMBL2801,"CaM kinase II delta",Q13557,6.4,Ki,809186,8,CS(=O)(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL462120,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1997839,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CCOC(=O)c1cn(-c2ccc(O)cc2C)c2cc(-c3ccccc3)ccc2c1=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL939,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
