lig_chembl_id,pro_chembl_id,pref_name,accession,pchembl_value,standard_type,assay_id,confidence_score,canonical_smiles,description
CHEMBL311851,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.93,IC50,43110,4,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCN[C@H]3CC[C@H](O)CC3)c2c1)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL76337,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.58,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCCNCCO)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL310491,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.39,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCN6CCSCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL430606,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.52,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCN6CCNCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL308979,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.05,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCN6CCC[C@H]6CO)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL306047,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.75,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCN6CCOCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL73794,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.42,IC50,43110,4,CN1CCN(CCCc2cccc3c2[nH]c2c4ccc5ccn(C)c5c4c4c(c32)C(=O)NC4=O)CC1,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL73772,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.29,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCCN6CCOCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL306856,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.5,IC50,43110,4,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCN3CCC(O)CC3)c2c1)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL307630,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.21,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCN6CCCCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL75952,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.21,IC50,43110,4,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCN3CCC[C@H]3CO)c2c1)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL73764,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.31,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL73718,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.28,IC50,43110,4,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCNCCO)c2c1)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL76464,CHEMBL2097164,"CaM kinase II",Q9UQM7,4.94,IC50,43110,4,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCN3CCN(C)CC3)c2c1)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL312292,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.6,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCN6CCC(C(N)=O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL307152,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.67,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL73781,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.13,IC50,43110,4,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCNCCO)c2c1)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL76326,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.02,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCNCCO)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL72076,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.76,IC50,43110,4,CCN(CC)CCCc1cccc2c1[nH]c1c3ccc4ccn(C)c4c3c3c(c21)C(=O)NC3=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL72808,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.09,IC50,43110,4,COC(=O)C1CCN(CCc2cccc3c2[nH]c2c4ccc5ccn(C)c5c4c4c(c32)C(=O)NC4=O)CC1,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL75368,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.34,IC50,43110,4,Cn1ccc2ccc3c4[nH]c5c(CCN6CCC(O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
CHEMBL388978,CHEMBL2097164,"CaM kinase II",Q9UQM7,8.22,IC50,43111,4,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Inhibition of Calcium/calmodulin-dependent protein kinase type II"
CHEMBL103055,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.11,IC50,43111,4,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,"Inhibition of Calcium/calmodulin-dependent protein kinase type II"
CHEMBL404932,CHEMBL2097164,"CaM kinase II",Q9UQM7,4.57,IC50,43113,4,NCCCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(N)=O,"Inhibitory activity against CaMPKII (Calcium/calmodulin-dependent protein kinase type II)"
CHEMBL262895,CHEMBL2097164,"CaM kinase II",Q9UQM7,4.24,IC50,43113,4,CC[C@@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,"Inhibitory activity against CaMPKII (Calcium/calmodulin-dependent protein kinase type II)"
CHEMBL265875,CHEMBL2097164,"CaM kinase II",Q9UQM7,4.79,IC50,43113,4,NCCCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(N)=O,"Inhibitory activity against CaMPKII (Calcium/calmodulin-dependent protein kinase type II)"
CHEMBL388978,CHEMBL2097164,"CaM kinase II",Q9UQM7,8.4,IC50,162531,4,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Inhibition of purified mammalian brain calcium calmodulin dependent protein kinase (Ca calmod)"
CHEMBL425458,CHEMBL2097164,"CaM kinase II",Q9UQM7,6,IC50,217822,4,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)O,"Inhibitory activity of compound against CaMKII"
CHEMBL413614,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.92,IC50,217822,4,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1[N+](=O)[O-])NC(=O)[C@H](CCCCN)NC(=O)OCc1ccccc1[N+](=O)[O-])C(C)C)C(=O)O,"Inhibitory activity of compound against CaMKII"
CHEMBL2369378,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.5,IC50,217822,4,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1[N+](=O)[O-])NC(=O)[C@@H](N)CCCCNC(=O)OCc1ccccc1[N+](=O)[O-])C(C)C)C(=O)O,"Inhibitory activity of compound against CaMKII"
CHEMBL385035,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.44,IC50,217822,4,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)OCc1ccccc1[N+](=O)[O-])C(C)C)C(=O)O,"Inhibitory activity of compound against CaMKII"
CHEMBL363130,CHEMBL2097164,"CaM kinase II",Q9UQM7,4.98,IC50,305006,4,Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N,"Inhibition of [Ca(2+)]/calmodulin dependent kinase"
CHEMBL261720,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.05,IC50,305006,4,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F,"Inhibition of [Ca(2+)]/calmodulin dependent kinase"
CHEMBL362814,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.6,IC50,305874,5,CN(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,"Inhibition of human Calcium/calmodulin-dependent protein kinase type II"
CHEMBL425834,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.25,IC50,445908,5,CN(C)CCCn1cc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)nn1,"Inhibition of CAMK2"
